"t_IDs" "Cent" "Cdet" "wp_a" "wp_b" "wp_bp" "up_c" "bc_ap" "delta_bkg" "wp0"
"SCM-2-021" 0.0338935195729004 1.22831238145537 0.467002759211124 0.207480478112023 0.964395645390565 0.405505913501902 0.301804921732801 2.43437293967182 1.62448794741189e-06
"SCM-2-022" 0.525058951752101 1.73322430792968 0.666725517470473 0.921906627967445 0.916629814144538 0.239188236052406 0.213216818604124 0.780352493245285 3.8730124729925e-06
"SCM-2-023" 0.962055488494967 1.96469818696521 0.178368165626766 0.0602626469854801 0.804168643819699 0.983653343824495 0.209055413383833 0.392981348530897 3.75420946156228e-07
"SCM-2-024" 0.342258684291135 1.1396817053182 0.942930415142037 0.423352713772845 0.811715821865434 0.59773430054239 0.0155012403204076 1.91562788999923 0.00708434876447261
"SCM-2-025" 0.385500178753764 1.1065259369394 0.582860008884581 0.940124629798057 0.377163762218102 0.96094562585957 0.278110859351674 2.18966228680802 0.000125059675561781
"SCM-2-026" 0.317001941360476 1.89435749336443 0.706554172306177 0.556285622654249 2.08442581133271 0.832084233527485 0.414730172085884 2.25460494032637 4.81714137075168e-05
"SCM-2-027" 0.217265801459022 1.75264614320722 0.418936941874501 0.819074815222256 1.14468705406059 0.119320869779465 0.273431422827481 0.492236630604628 0.000179568611359652
"SCM-2-028" 0.841245755876282 1.27507222298431 0.507855363517762 0.340252562101729 2.40814887887073 0.11736890345407 0.0518725111615565 1.71353384421904 0.0237117579936213
"SCM-2-029" 0.775611127615917 1.04196278018912 0.765536850325825 0.544906882483358 0.354913493428945 0.946297516857925 0.337977728804359 1.78124405197557 1.08981078220319e-05
"SCM-2-030" 0.0052091948394431 1.11009826701413 0.295781608970524 0.133296439054409 1.38215567192401 0.165297982402802 0.430009708184593 1.21765629188996 2.32821133147821e-08
"SCM-2-031" 0.410190922093698 1.72022457361353 0.260139356418833 0.674850353779707 2.99329052280352 0.350227558615151 0.123370419693427 1.55895427537067 6.1538783406613e-05
"SCM-2-032" 0.0863368650721433 1.73315579672487 0.547958870709486 0.506123669939168 1.47740665096801 0.379154580603701 0.417720586260551 2.54724216467258 0.0367450237320679
"SCM-2-033" 0.773796447343708 1.01770022470162 0.536573519299602 0.436195229028459 1.33109535951138 0.092489633090136 0.209265311265524 0.522326880798771 0.000432590170833425
"SCM-2-034" 0.239545213291059 1.67612497147418 0.544570365937628 0.86406911598436 0.929351065651269 0.765689299452843 0.00779687931082339 0.330611008147404 1.90217748819502e-08
"SCM-2-035" 0.8089492911766 1.42646496455632 0.419508069413455 0.685089347114662 1.02956748161574 0.388965471859838 0.0978956480323034 1.67672274365331 3.10127380879301e-06
"SCM-2-036" 0.37283085752675 1.8762297619599 0.414370281225659 0.768051450864923 1.5754362542824 0.0839573154072525 0.293912506614101 2.22344006961499 4.49289375121447e-07
"SCM-2-037" 0.0703450958109461 1.45823065640428 0.480526878947332 0.643115511133317 2.68540828342372 0.49830672649616 0.311630771710637 0.381954815788199 0.0517513391912847
"SCM-2-038" 0.21747285266128 1.16640953034249 0.25386441053737 0.977026219712509 2.93582076008194 0.44411592480478 0.38863413816019 2.77393268951665 8.29270589916146e-06
"SCM-2-039" 0.858936915014536 1.52472786104663 0.0518022306788239 0.803767576147822 0.86302943775459 0.989384063568311 0.156709619130834 0.32511555015262 3.17897421227279e-08
"SCM-2-040" 0.795886410622487 1.18925071430664 0.00956792610561552 0.203425452137217 0.918803121994561 0.820089229839938 0.250271099976516 1.03587398456456 2.50109837192492e-05
"SCM-2-041" 0.911712954975232 1.30652657612182 0.811479032537864 0.632582007584804 2.25461048642792 0.0186808572239429 0.4121329718144 0.0750544115667395 5.81870258505172e-06
"SCM-2-042" 0.324594548563488 1.65124048263256 0.689288885347606 0.930974156944666 0.330491381689673 0.218325814464852 0.321063630050307 1.95345419548835 3.80471339296422e-07
"SCM-2-043" 0.0345843567344616 1.45356031933837 0.0893453872457473 0.700855603806567 0.900718174526982 0.714417847720743 0.426071078677757 1.93950199452347 1.65395147520351e-06
"SCM-2-044" 0.320797143801657 1.98027622256823 0.409942718035263 0.783298336620487 2.79366039471878 0.135372294528497 0.303605257526821 2.72660022744111 0.00836395356480555
"SCM-2-045" 0.36220552179323 1.5451518755788 0.342310926641089 0.646221273866767 0.586202961194785 0.666528676591518 0.198708039792853 0.0830710726700862 1.53401378343139e-07
"SCM-2-046" 0.509661553006945 1.34123475781293 0.456603205651247 0.542644757789962 2.3304510609317 0.829779877223734 0.323666654595581 0.294091059427154 8.00626741718913e-05
"SCM-2-047" 0.20905649670249 1.44052792611249 0.494862523053947 0.155770680085747 0.946021160242869 0.408461514424468 0.263642543653743 2.97821352249454 2.90511126464692e-05
"SCM-2-048" 0.988012448945389 1.66131582632603 0.542174343505506 0.698955028074631 1.1095878110395 0.479033648931321 0.237783042536016 1.6129922934081 5.99313867267347e-06
"SCM-2-049" 0.324698774821658 1.13707622153708 0.237715265602714 0.534748027929158 0.809758448681547 0.0639913621166807 0.226221871924296 1.15485401040579 5.44572212179582e-07
"SCM-2-050" 0.77569475824861 1.62577908872188 0.832618308009811 0.926041139689413 1.92149008115791 0.111511944246271 0.0753028382309955 2.86118187709395 1.06205381473787e-07
"SCM-2-051" 0.60602871487957 1.53079195570564 0.690405155122948 0.503456225134106 0.349014087461964 0.497704694475515 0.211526930082608 0.792571486715218 5.66236068459985e-06
"SCM-2-052" 0.6551993406332 1.62995587286715 0.700659999928824 0.827227587500102 2.66839950948438 0.437340511446217 0.214464974645829 1.87488578610771 0.0093637454220148
"SCM-2-053" 0.559108272919438 1.76628070991157 0.298625551096119 0.846586800063325 1.88334320843399 0.409972506483411 0.0505211791424858 0.887433867772424 3.65925676987283e-05
"SCM-2-054" 0.295259759804097 1.56083279784641 0.706650750883811 0.878037136119598 2.59935768356626 0.25563583804775 0.0750474731006498 2.48384134427394 0.00767391552255737
"SCM-2-055" 0.446019736718419 1.62088480292578 0.949088073544807 0.596378342958111 1.94435339190235 0.757771422766375 0.113635528917848 2.30476211902787 0.0336326286606758
"SCM-2-056" 0.0464128222591026 1.22495236594787 0.58877188616906 0.682068541938947 1.79974381622078 0.348228601654569 0.156484435711414 2.60476836683937 0.000712294693589239
"SCM-2-057" 0.517379119425612 1.00945803089607 0.807110799830525 0.0123436039086711 2.19341667985032 0.272617874550496 0.010572561855966 0.403243760917652 4.73626466288821e-08
"SCM-2-058" 0.966037220987747 1.06538499364039 0.899172213391603 0.0234676210602761 0.996618161791598 0.821093847323967 0.445906547030116 0.143297779759301 0.000688958868348897
"SCM-2-059" 0.593100067114263 1.2342248356603 0.0193055369336104 0.724194962281338 1.3796379927389 0.644684528799401 0.38271154129328 1.85434046227795 4.73930519272531e-05
"SCM-2-060" 0.014269819787719 1.19811302972073 0.0757905955065818 0.281961362825415 2.91897715209248 0.470019138052944 0.377987736326967 0.920734572417212 0.0172760687288454
"SCM-2-061" 0.865455011970221 1.53339170697732 0.551954932507266 0.840063901084037 2.51314289343864 0.0191734286579039 0.369056369183331 0.808685928489489 1.3659163211345e-07
"SCM-2-062" 0.277861612856205 1.87097045030528 0.383541310986083 0.893003707283911 1.93188006022719 0.17986421492626 0.19838181725509 2.84467793020761 2.39222155717262e-06
"SCM-2-063" 0.0205242856104664 1.68607508790639 0.545235598374408 0.148933986793364 2.89725159890631 0.132292941136601 0.194125820275811 0.0809549151564529 0.00847824469195804
"SCM-2-064" 0.0894949262372932 1.66232025405691 0.731802755297368 0.700413663098249 2.94545328583876 0.0769398101521074 0.116040851300872 2.59613640215251 7.60303424130644e-06
"SCM-2-065" 0.8947926110421 1.23520065493966 0.522233798547422 0.563411119730866 2.45387734067427 0.557483492812843 0.235210468530321 0.166455875841582 6.40112253675329e-08
"SCM-2-066" 0.859795014901818 1.52829334496762 0.889905043990151 0.695365123677999 0.735895533189268 0.399186487256597 0.225071003205906 1.26518730187579 0.000360089976551628
"SCM-2-067" 0.0521997934377465 1.85072660858343 0.894346742174959 0.106233427321898 2.85093253335394 0.307839180325432 0.0886161919769906 1.64491150065318 0.000342426658444419
"SCM-2-068" 0.438104221027483 1.12084133022999 0.237929674042504 0.234018901448641 0.86938458982571 0.320086351473458 0.316998731857382 0.981940716958728 4.25816756620131e-08
"SCM-2-069" 0.752242589612874 1.38722150761031 0.166680348888688 0.0340711753411925 0.533340631804043 0.192876696164477 0.349565019920476 0.957802047511591 3.63354435707399e-08
"SCM-2-070" 0.372350691186812 1.38843875054258 0.21865259780635 0.174366916339193 2.72318936195963 0.614763871396195 0.16287340333621 2.85669787330829 0.000399494365700098
"SCM-2-071" 0.0888546626336942 1.12908897886251 0.715630124021127 0.253161928131188 2.57893756404874 0.397906595766159 0.243502029717312 2.10730016284523 1.28776351744043e-08
"SCM-2-072" 0.977064675578971 1.20032049422611 0.901234135764314 0.618762013921361 0.196130804847712 0.184538962723877 0.356209915736789 0.339272197873755 1.62741560158521e-06
"SCM-2-073" 0.0640632452779465 1.51714414280813 0.979766812024895 0.143566456159311 1.47759432153589 0.0863781532129048 0.224901818208895 2.72896965728306 2.80214307056984e-05
"SCM-2-074" 0.745825629109201 1.73513794850965 0.348812726893491 0.525608301185553 1.63995737261628 0.387893068337715 0.131937747369332 0.458944061056471 2.21199549800158e-06
"SCM-2-075" 0.670792390858116 1.79431950709457 0.946941230317998 0.797865583760827 0.194175870854023 0.06865703446952 0.419803574709545 0.387454645368534 6.45857321323948e-05
"SCM-2-076" 0.695896499162653 1.28386100787139 0.980217487393483 0.00944401046200033 2.53629003648043 0.961007636962189 0.0657132811176471 2.29330382820311 0.00389989255116995
"SCM-2-077" 0.436295157088529 1.85754222366888 0.617991453311904 0.611693615487736 1.7981974721858 0.151894893786203 0.386399846504954 1.48296532491123 1.34980122262407e-05
"SCM-2-078" 0.58259126544755 1.92450071833864 0.306753607213195 0.995370304908412 0.901713022543828 0.650781910242132 0.431105685458019 1.55230505956723 0.000351631138014629
"SCM-2-079" 0.501671649631206 1.07823018611455 0.708971971665668 0.852564482024565 2.1402241227235 0.0371470273385119 0.148837265877007 1.59668005336133 0.000501684744246072
"SCM-2-080" 0.161400126712789 1.42281476856825 0.946956229568988 0.351965578993245 2.77056830448843 0.896591325252755 0.336317575662276 0.121106784412707 0.00145491145781661
"SCM-2-081" 0.534809484600429 1.24635973342625 0.36779709157239 0.692814697310311 1.53325446475909 0.0390851906898199 0.371028914908926 1.83212250947579 6.26223233348762e-06
"SCM-2-082" 0.677046779669116 1.02457978349809 0.750503304516311 0.374270798978448 2.06565742261922 0.239584231155688 0.280484439758586 0.551143845620861 2.4563585502048e-06
"SCM-2-083" 0.532492659238698 1.44596485388953 0.038587395812391 0.386662100798135 1.2564609719586 0.697461966911232 0.398464672565516 2.58794802844361 2.61158694566145e-07
"SCM-2-084" 0.695454720428935 1.51071559702446 0.0531725204487323 0.350359015078576 2.19799326602883 0.57838435201095 0.0465223720221268 1.37096459009405 0.0107194191178113
"SCM-2-085" 0.951968743077162 1.83486409293323 0.54699957015207 0.168259674534084 2.91786544436559 0.298652222326968 0.000829533116501979 0.176694558287573 1.28302600190013e-06
"SCM-2-086" 0.803142599617571 1.43832002353691 0.842789756049858 0.908675279646195 2.87626457864304 0.517101464081581 0.22547263180061 1.81929985839931 8.90108595786864e-05
"SCM-2-087" 0.54612153236261 1.4029768324636 0.846712845092125 0.867453521047606 0.764106043174916 0.608198838755077 0.254000193709448 1.04917074887295 0.0837652747339705
"SCM-2-088" 0.95788074687224 1.45916367833859 0.939513901058353 0.583520302857309 2.65459394866418 0.152178392552593 0.387860828892514 0.389822469658915 1.17699185230673e-06
"SCM-2-089" 0.497697628742131 1.79449486247115 0.570247817566908 0.634168580680215 1.7306929902579 0.144805332072195 0.3253550928219 1.77322376663243 1.46578554515725e-07
"SCM-2-090" 0.79654982326383 1.07318417830334 0.330661344823093 0.524676239402657 0.816166716119228 0.752235456545686 0.323086804902247 1.34687790049504 2.12252164717154e-06
